,latitude,longitude
2110,-35.3855,149.1658
2111,-33.739000000000004,151.2444
2112,-33.1667,151.6333
2113,-27.0391,152.8654
2114,-33.205,151.1759
2115,-23.0833,150.7333
2116,-28.3,153.2167
2117,-27.7755,153.2064
2118,-25.3193,152.5599
2119,-27.55,152.8
2120,-25.3,152.9
2121,-27.8667,151.9
2122,-23.9475,151.3749
2123,-27.4667,152.8667
2124,-26.7,152.8167
2125,-37.0904,143.4736
2126,-16.5983,145.5177
2127,-35.3049,149.1412
2128,-35.3201,149.207
2129,-35.2098,149.011
2130,-35.3767,149.105
2131,-35.3471,149.0379
2132,-35.3333,149.05
2133,-35.2777,149.1189
2134,-35.2181,149.1052
2135,-38.45,145.5333
2136,-42.6297,147.2234
2137,-41.1725,146.8325
2138,-40.8425,145.1236
2139,-28.011,151.5821
2140,-27.5336,152.4405
2141,-27.2715,153.0394
2142,-27.0837,153.1594
2143,-28.0641,153.3259
2144,-24.007,151.2003
2145,-32.0031,115.9462
2146,-32.1943,115.8763
2147,-32.1191,115.9862
2148,-32.1667,117.1
2149,-31.3866,116.0966
2150,-31.6318,117.7198
2151,-31.9023,116.2007
2152,-31.9167,115.8556
2153,-32.3605,115.9772
2154,-32.0,116.0833
2155,-31.5498,116.4674
2156,-32.1428,115.85
2157,-33.6151,115.1056
2158,-42.1519,145.3273
2159,-12.4611,130.8418
2160,-35.2667,149.1333
2161,-35.25,149.05
2162,-35.3525,149.1128
2163,-35.2119,149.0689
2164,-35.3862,149.058
2165,-35.2947,148.9256
2166,-35.1987,149.0644
2167,-35.3357,149.1492
2168,-35.4387,149.2131
2169,-35.2324,149.0272
2170,-35.2998,149.1059
2171,-35.2346,149.039
2172,-35.2386,149.0499
2173,-35.2507,149.3328
2174,-35.2244,149.0119
2175,-35.2102,149.054
2176,-35.3784,149.3215
2177,-35.2495,149.1635
2178,-35.2381,149.1527
2179,-32.1167,116.0667
2180,-35.0667,138.7833
2181,-37.4667,145.1
2182,-12.3705,130.8773
2183,-12.4264,130.8595
2184,-36.7833,144.3
2185,-38.2122,145.3153
2186,-38.3333,145.1667
2187,-38.2167,144.2833
2188,-32.5369,137.8122
2189,-27.2977,152.9066
2190,-23.3304,150.5275
2191,-35.0667,138.55
2192,-35.5302,138.6792
2193,-12.3795,130.8732
2194,-34.5667,139.1333
2195,-27.6039,152.7948
2196,-34.8978,138.5983
2197,-32.8167,138.1833
2198,-12.3588,130.878
2199,-12.3586,130.8935
2200,-38.0834,145.6246
2201,-32.5833,116.4333
2202,-33.028,116.8792
2203,-43.0546,147.7708
2204,-34.6646,138.6807
2205,-35.5833,138.6
2206,-43.0312,147.0481
2207,-35.0421,138.8815
2208,-36.2833,144.4333
2209,-34.7833,150.5667
2210,-27.6172,152.9316
2211,-34.8404,148.9099
2212,-17.15,145.4167
2213,-16.6651,139.1795
2214,-16.7631,145.6717
2215,-19.1913,146.6768
2216,-16.9231,145.7216
2217,-16.4601,145.3742
2218,-29.1178,153.4307
2219,-32.7333,151.5333
2220,-33.8667,149.7167
2221,-27.6299,152.5586
2222,-23.5805,149.0685
2223,-24.9936,151.9581
2224,-16.9781,145.3764
2225,-32.7333,138.85
2226,-33.3621,116.1562
2227,-33.3887,149.5458
2228,-26.6243,152.8678
2229,-27.5,152.4833
2230,-32.4695,115.7526
2231,-27.4833,152.55
2232,-16.8833,145.7
2233,-42.7372,147.2278
2234,-41.6333,147.3333
2235,-40.7606,145.2955
2236,-37.8027,145.1266
2237,-37.7326,144.865
2238,-38.1717,146.2926
2239,-37.7008,145.2848
2240,-37.687,144.6908
2241,-36.9221,144.7084
2242,-38.7004,145.8224
2243,-30.05,153.1333
2244,-19.2985,146.7935
2245,-16.8666,145.6784
2246,-16.7822,145.6846
2247,-20.0137,148.2475
2248,-36.2833,146.7833
2249,-34.9111,137.799
2250,-34.9391,138.5341
2251,-41.7794,145.5383
2252,-37.814,144.9633
2253,-27.5215,153.0123
2254,-27.5833,152.9333
2255,-31.8492,115.7559
2256,-30.7333,151.8
2257,-32.045,115.7859
2258,-34.7667,138.6
2259,-37.052,146.0885
2260,-33.65,149.0833
2261,-34.9834,138.8453
2262,-37.7386,145.3143
2263,-12.4628,130.842
2264,-22.9683,145.245
2265,-26.6584,150.1882
2266,-35.5191,148.14600000000002
2267,-29.774,151.1117
2268,-34.2125,151.0071
2269,-33.8167,151.0886
2270,-36.3639,146.3103
2271,-35.7568,146.9108
2272,-34.7475,146.55100000000002
2273,-35.1368,147.35299999999998
2274,-32.9139,151.7474
2275,-34.0685,150.7118
2276,-33.0139,151.6831
2277,-35.1481,147.4671
2278,-26.5777,153.0188
2279,-26.21,152.6472
2280,-32.9928,151.6817
2281,-34.3688,150.5385
2282,-35.5207,147.0349
2283,-35.1507,147.3371
2284,-37.8333,145.3667
2285,-34.4351,150.47
2286,-16.8198,145.6382
2287,-42.8417,147.1961
2288,-42.9333,147.5
2289,-42.874,147.6534
2290,-41.5591,147.1951
2291,-41.5259,146.8437
2292,-41.8759,148.3045
2293,-38.2333,144.5833
2294,-26.4054,146.2427
2295,-28.2333,153.55
2296,-27.5891,152.1533
2297,-27.9337,151.9066
2298,-35.5167,138.4167
2299,-31.7636,115.975
2300,-30.0606,153.1907
2301,-27.5167,151.95
2302,-33.8699,151.2025
2303,-34.6667,150.2167
2304,-33.642,151.1287
2305,-12.4351,130.9261
2306,-34.873000000000005,138.4946
2307,-35.7869,144.5977
2308,-25.2833,152.8667
2309,-16.9062,145.8662
2310,-27.3935,153.0105
2311,-19.3,146.8167
2312,-35.05,138.6833
2313,-34.7649,150.7831
2314,-27.6089,153.1113
2315,-32.6833,151.6167
2316,-16.9349,145.7314
2317,-30.7295,150.6539
2318,-20.2675,148.7147
2319,-32.0238,115.8658
2320,-34.8844,138.6062
2321,-28.3004,153.5706
2322,-35.3164,150.4361
2323,-27.9689,153.417
2324,-35.3093,149.137
2325,-37.814,144.96
2326,-33.8749,151.207
2327,-32.1242,115.659
2328,-34.7749,139.0491
2329,-21.1439,148.9421
2330,-37.8349,144.8474
2331,-38.3526,141.6057
2332,-27.995,143.8239
2333,-37.85,144.75
2334,-36.7167,144.3167
2335,-34.2811,140.5996
2336,-38.3396,144.7413
2337,-32.1392,150.3556
2338,-27.2571,152.9117
2339,-35.0817,142.0153
2340,-20.346,148.9519
2341,-34.4167,150.8667
2342,-27.7667,153.0667
2343,-33.9799,151.0903
2344,-12.1819,136.78
2345,-34.1855,142.1625
2346,-30.7078,152.9203
2347,-37.8101,144.95
2348,-38.106,147.0608
2349,-34.485,150.8883
2350,-37.4167,145.7167
2351,-34.0016,119.598
2352,-37.6333,146.2667
2353,-33.768,150.6768
2354,-31.3491,150.6487
2355,-34.9274,138.5137
2356,-32.9328,117.1776
2357,-17.961,122.2127
2358,-12.6705,132.836
2359,-35.5054,138.7815
2360,-37.8229,147.6104
2361,-30.65,152.8515
2362,-35.8147,144.1738
2363,-34.0056,150.7403
2364,-35.2565,149.44
2365,-37.8167,144.7333
2366,-36.4333,146.4333
2367,-32.9073,151.7509
2368,-35.3167,148.3167
2369,-35.3333,142.4167
2370,-34.3094,142.1897
2371,-28.75,153.0167
2372,-31.9522,115.8614
2373,-29.8167,151.2667
2374,-38.3137,146.4182
2375,-37.8205,144.8159
2376,-31.6466,152.6875
2377,-34.9476,138.5596
2378,-34.1703,142.1815
2379,-42.7515,147.2279
2380,-27.3333,153.0667
2381,-34.95,138.5833
2382,-28.0491,153.4308
2383,-30.7191,121.4548
2384,-27.6213,152.7877
2385,-36.2,147.75
2386,-12.4292,130.8859
2387,-37.6,144.6
2388,-34.4867,150.875
2389,-31.659,148.6258
2390,-34.2412,116.1456
2391,-27.9643,153.27200000000002
2392,-33.0799,115.8945
2393,-36.3134,145.0504
2394,-26.8017,153.1426
2395,-30.6432,153.0088
2396,-34.7,149.8833
2397,-32.4775,115.7557
2398,-35.1667,149.3333
2399,-12.3804,130.8592
2400,-35.7349,143.9203
2401,-28.5741,152.8287
2402,-20.844,144.2003
2403,-40.9817,148.153
2404,-25.5371,152.702
2405,-38.3687,142.498
2406,-31.7429,115.772
2407,-41.1574,146.172
2408,-30.747,121.475
2409,-38.6045,142.874
2410,-34.1796,139.986
2411,-35.019,137.605
2412,-36.3112,140.773
2413,-35.1685,149.0683
2414,-33.5243,151.201
2415,-16.4838,145.4673
2416,-27.6569,152.8072
2417,-29.4318,153.1929
2418,-12.383,130.8517
2419,-12.4431,130.845
2420,-38.3667,145.1333
2421,-25.3,152.8167
2422,-33.3477,151.4011
2423,-25.2792,152.8091
2424,-37.1392,140.7218
2425,-33.7737,151.12
2426,-27.4748,153.017
2427,-38.0267,145.30100000000002
2428,-33.7334,150.9139
2429,-33.4667,151.3167
2430,-34.6749,150.185
2431,-33.4333,151.3667
2432,-33.8925,151.0207
2433,-33.7835,151.12
2434,-26.205,152.5865
2435,-37.4167,145.4167
2436,-35.25,141.1
2437,-27.2319,152.7313
2438,-33.7465,150.7393
2439,-27.4712,153.029
2440,-36.8,144.5167
2441,-27.239,152.4222
2442,-36.9333,144.85
2443,-36.6895,147.1421
2444,-38.1333,144.3167
2445,-36.6167,143.4667
2446,-33.0423,151.6116
2447,-41.571000000000005,147.2474
2448,-33.584,150.674
2449,-34.9395,138.7371
2450,-34.956,138.7444
2451,-34.8047,138.6428
2452,-34.824,138.7739
2453,-42.8945,147.3244
2454,-31.9526,115.851
2455,-34.9455,138.572
2456,-33.8634,151.209
2457,-37.7833,145.0
2458,-27.5514,153.0325
2459,-27.3211,153.0086
2460,-32.7616,151.5286
2461,-31.9,116.0
2462,-33.8905,151.1007
2463,-34.4593,149.4714
2464,-33.7538,151.248
2465,-26.7595,152.7879
2466,-42.8713,147.322
2467,-31.9593,115.87
2468,-31.9582,115.866
2469,-31.9275,115.851
2470,-33.8864,151.209
2471,-33.9209,150.8847
2472,-33.771,150.906
2473,-31.9535,115.857
2474,-33.8371,151.208
2475,-26.9,152.3
2476,-34.0032,150.8111
2477,-32.3453,149.4269
2478,-37.8176,144.958
2479,-28.8289,153.6021
2480,-33.8831,151.196
2481,-33.8723,151.195
2482,-31.6,147.2667
2483,-36.1041,146.6761
2484,-37.8755,144.5032
2485,-36.4429,148.5001
2486,-31.9758,151.9086
2487,-36.65,144.0167
2488,-33.1483,115.6952
2489,-27.4978,152.97299999999998
2490,-37.8833,145.3667
2491,-37.7371,144.8283
2492,-37.8302,144.8709
2493,-31.4895,115.585
2494,-38.3463,141.60399999999998
2495,-34.9973,138.6074
2496,-37.8141,144.94
2497,-33.8799,151.237
2498,-34.4539,138.357
2499,-18.2898,143.548
2500,-27.4731,153.014
2501,-37.8382,144.975
2502,-37.8359,144.974
2503,-37.8377,144.975
2504,-33.8673,151.204
2505,-31.0167,148.3833
2506,-33.8406,151.208
2507,-37.817,144.946
2508,-37.9,145.3833
2509,-37.8068,145.031
2510,-34.2333,140.5667
2511,-27.462,153.024
2512,-27.6227,153.115
2513,-37.8322,145.056
2514,-34.93,138.612
2515,-37.8167,144.967
2516,-35.3523,149.059
2517,-28.5833,151.9667
2518,-31.9554,115.859
2519,-33.8678,151.208
2520,-28.0051,153.428
2521,-37.8181,144.957
2522,-37.8156,144.96
2523,-34.9256,138.6
2524,-37.8426,145.069
2525,-28.104,153.436
2526,-28.8251,153.4148
2527,-33.9019,151.2
2528,-26.3166,151.873
2529,-37.8502,144.994
2530,-37.2667,143.5167
2531,-37.7981,144.998
2532,-34.85,138.6
2533,-30.4843,152.692
2534,-32.5719,149.6058
2535,-32.4333,149.5833
2536,-27.4942,153.02200000000002
2537,-33.8399,151.21
2538,-27.5775,153.096
2539,-37.3667,143.4167
2540,-33.8383,151.21
2541,-27.4238,153.034
2542,-30.0901,145.9454
2543,-38.4523,145.2386
2544,-29.4265,153.239
2545,-27.4971,152.976
2546,-33.7266,150.98
2547,-37.8322,145.148
2548,-34.9038,138.57
2549,-37.8184,144.963
2550,-33.8968,151.194
2551,-33.1354,151.5829
2552,-15.2,143.85
2553,-38.5404,143.9764
2554,-37.7759,144.8014
2555,-32.1587,115.778
2556,-37.8095,144.97
2557,-34.9486,138.5746
2558,-34.4278,150.893
2559,-33.9353,151.1257
2560,-33.7481,150.8156
2561,-29.0495,152.0195
2562,-42.7167,147.0333
2563,-37.695,145.064
2564,-37.6,145.4167
2565,-31.7469,116.4587
2566,-38.031,145.344
2567,-27.2258,153.106
2568,-37.795,144.816
2569,-33.5983,150.685
2570,-37.85,145.3667
2571,-32.7726,151.856
2572,-33.8743,150.8418
2573,-32.9833,151.5833
2574,-33.5362,150.7739
2575,-33.85,151.15
2576,-27.6487,153.3812
2577,-26.7836,153.1377
2578,-33.425,151.342
2579,-22.6856,117.7906
2580,-27.7105,114.165
2581,-28.1,153.2167
2582,-27.4978,153.0135
2583,-27.4698,153.025
2584,-25.6077,152.7144
2585,-28.0667,153.2667
2586,-27.4756,151.8141
2587,-38.474,145.944
2588,-31.9106,115.8055
2589,-31.9,116.05
2590,-31.0186,152.9503
2591,-35.9547,146.8885
2592,-34.0267,150.7707
2593,-27.4301,153.0379
2594,-31.4998,115.5874
2595,-35.31,149.1933
2596,-31.8279,149.7156
2597,-23.3476,150.5445
2598,-32.1764,115.7746
2599,-12.45,130.8167
2600,-27.8234,153.0965
2601,-37.804,144.965
2602,-34.908,138.546
2603,-31.8651,115.898
2604,-31.9587,115.867
2605,-12.7941,131.1254
2606,-27.6892,152.8954
2607,-33.2833,151.5667
2608,-34.9716,138.5952
2609,-33.8688,151.209
2610,-23.5,150.2833
2611,-33.8258,151.171
2612,-32.9437,151.6808
2613,-34.4167,150.8875
2614,-26.3632,152.986
2615,-34.2553,146.0985
2616,-33.7221,150.92600000000002
2617,-34.331,146.0414
2618,-34.2558,150.634
2619,-31.9,152.5333
2620,-28.6522,153.5585
2621,-42.7816,147.5627
2622,-35.1188,138.4734
2623,-27.7833,153.3167
2624,-27.5868,151.9625
2625,-42.7507,147.2648
2626,-38.339,143.5849
2627,-36.8067,144.3549
2628,-32.2333,115.8223
2629,-35.1068,138.4929
2630,-12.374,130.8822
2631,-34.972,138.578
2632,-33.8811,151.188
2633,-37.8202,145.00799999999998
2634,-41.0525,145.907
2635,-12.4731,130.9721
2636,-34.4877,150.339
2637,-35.9125,150.0814
2638,-35.6654,150.29399999999998
2639,-35.9833,150.1
2640,-33.4436,149.9763
2641,-36.0105,150.1483
2642,-38.0168,145.9545
2643,-33.8201,151.201
2644,-33.7838,151.12
2645,-20.4014,148.58
2646,-21.6833,148.6833
2647,-33.92,150.924
2648,-34.7334,138.6025
2649,-37.65,145.3333
2650,-33.8844,151.197
2651,-35.2259,149.05
2652,-35.1682,149.1461
2653,-34.886,138.6271
2654,-37.8091,144.97899999999998
2655,-31.9398,116.003
2656,-33.8643,151.209
2657,-28.6572,151.9337
2658,-34.0991,139.659
2659,-33.8332,138.6106
2660,-27.4565,153.035
2661,-34.1806,142.2265
2662,-33.8386,151.20600000000002
2663,-32.0349,115.9223
2664,-33.846,151.2119
2665,-35.2175,149.077
2666,-32.4404,150.452
2667,-33.8655,151.196
2668,-33.9214,151.188
2669,-34.9258,138.605
2670,-34.9259,138.605
2671,-27.395,153.042
2672,-33.8373,151.209
2673,-38.081,145.2077
2674,-37.8103,144.947
2675,-37.826,145.151
2676,-33.8636,151.205
2677,-33.8815,151.204
2678,-31.9574,115.866
2679,-33.7734,150.696
2680,-33.8696,151.204
2681,-35.0333,149.25
2682,-27.8685,153.349
2683,-33.8504,151.059
2684,-33.9519,150.905
2685,-27.4649,153.028
2686,-33.8402,151.02700000000002
2687,-35.2729,149.131
2688,-37.8082,144.961
2689,-38.1938,143.6413
2690,-37.8469,144.97899999999998
2691,-33.6767,151.304
2692,-35.2622,149.13299999999998
2693,-37.8215,145.126
2694,-31.9361,115.793
2695,-34.9685,138.608
2696,-26.5847,153.096
2697,-33.8712,151.205
2698,-35.236999999999995,149.065
2699,-28.0337,153.347
2700,-31.734,115.728
2701,-32.6667,152.0167
2702,-33.8263,151.197
2703,-37.8258,144.998
2704,-34.7212,149.094
2705,-33.812,151.149
2706,-37.594,144.934
2707,-32.5908,149.589
2708,-19.2973,146.767
2709,-36.8333,144.15
2710,-36.5319,145.2132
2711,-33.872,151.20600000000002
2712,-33.8658,151.21200000000002
2713,-31.9545,115.876
2714,-27.5862,152.923
2715,-33.8861,151.211
2716,-35.3065,149.13299999999998
2717,-36.9667,140.2333
2718,-37.8119,144.95
2719,-27.5402,151.976
2720,-35.2692,149.131
2721,-33.8755,151.19799999999998
2722,-37.834,144.94799999999998
2723,-37.84,144.989
2724,-31.9873,115.77
2725,-27.3447,152.966
2726,-27.6122,153.126
2727,-27.4531,153.10299999999998
2728,-27.551,153.034
2729,-36.7824,144.268
2730,-35.8167,142.4167
2731,-33.8292,151.244
2732,-38.1,144.2833
2733,-37.7868,145.124
2734,-27.4647,153.05
2735,-33.8662,151.064
2736,-33.8553,151.157
2737,-37.9212,145.05200000000002
2738,-33.9149,151.238
2739,-37.7465,144.736
2740,-37.4833,144.9833
2741,-33.8227,151.194
2742,-33.8646,151.107
2743,-37.8209,145.004
2744,-37.65,144.9333
2745,-27.5081,153.05100000000002
2746,-27.4552,153.032
2747,-27.6358,151.9392
2748,-33.8143,151.184
2749,-25.5548,152.672
2750,-27.4123,152.982
2751,-28.8545,151.166
2752,-37.8377,144.994
2753,-31.9431,115.845
2754,-27.4853,152.991
2755,-33.8405,151.20600000000002
2756,-33.8745,151.208
2757,-33.8438,151.21
2758,-31.1333,150.85
2759,-31.8654,115.901
2760,-37.6259,143.884
2761,-37.8295,145.246
2762,-42.9489,147.1334
2763,-33.618,151.334
2764,-37.7967,145.058
2765,-33.7488,150.904
2766,-36.561,146.7237
2767,-27.4771,153.028
2768,-37.7969,145.05700000000002
2769,-37.8339,144.92600000000002
2770,-28.7962,153.593
2771,-24.8148,152.4626
2772,-37.8172,144.96200000000002
2773,-42.8894,147.33
2774,-34.0721,150.806
2775,-33.8406,151.209
2776,-33.8096,151.14700000000002
2777,-37.8138,144.947
2778,-33.8649,151.204
2779,-27.4575,153.034
2780,-33.7251,151.049
2781,-33.7858,151.131
2782,-37.8152,144.958
2783,-31.9576,115.814
2784,-27.4612,153.0
2785,-37.2107,145.4276
2786,-31.2444,118.4358
2787,-33.9406,151.24
2788,-33.88,151.236
2789,-33.8467,150.884
2790,-33.8197,151.0264
2791,-27.3725,152.887
2792,-37.2481,141.842
2793,-27.455,153.03
2794,-37.7525,145.34799999999998
2795,-33.8683,151.20600000000002
2796,-37.8158,145.22
2797,-33.8401,151.20600000000002
2798,-32.5905,149.589
2799,-33.8689,151.227
2800,-27.9699,153.393
2801,-37.8264,144.922
2802,-27.4635,153.025
2803,-33.8646,151.194
2804,-37.8164,144.955
2805,-33.8707,151.205
2806,-35.2809,149.13
2807,-21.1441,149.185
2808,-33.8629,151.207
2809,-37.9533,145.048
2810,-33.8673,151.208
2811,-27.2828,152.981
2812,-23.3523,119.735
2813,-37.8137,144.974
2814,-31.9921,115.765
2815,-33.8748,151.207
2816,-33.8644,151.208
2817,-37.8287,144.997
2818,-33.8491,151.055
2819,-27.4678,153.01
2820,-31.9548,115.857
2821,-31.9505,115.86
2822,-33.8679,151.207
2823,-33.8377,151.209
2824,-35.3145,149.144
2825,-37.8243,145.035
2826,-31.9531,115.853
2827,-33.7539,151.24200000000002
2828,-37.7932,145.072
2829,-33.8773,151.20600000000002
2830,-37.841,144.977
2831,-27.4873,153.238
2832,-37.8547,144.982
2833,-33.9308,151.105
2834,-27.4232,153.04
2835,-32.7316,151.555
2836,-33.7311,150.969
2837,-33.8638,151.195
2838,-33.8675,151.204
2839,-33.8656,151.21
2840,-33.7354,150.946
2841,-37.8128,144.94
2842,-37.809,144.97299999999998
2843,-33.7787,151.122
2844,-33.9539,151.109
2845,-37.823,144.998
2846,-33.6767,151.289
2847,-37.8323,144.971
2848,-37.8243,145.19
2849,-20.6747,117.1378
2850,-23.523000000000003,148.1578
2851,-33.8627,151.207
2852,-37.8299,144.951
2853,-37.8206,144.95
2854,-35.3085,149.13299999999998
2855,-34.8333,148.3333
2856,-37.9869,145.065
2857,-30.502,149.4814
2858,-27.3124,152.95
2859,-33.8398,151.21200000000002
2860,-33.3393,151.438
2861,-31.9563,115.859
2862,-34.9305,138.599
2863,-37.8063,144.987
2864,-33.8037,151.269
2865,-33.7843,151.072
2866,-37.8142,144.97
2867,-33.8652,151.21
2868,-37.8069,144.96200000000002
2869,-41.1799,146.36700000000002
2870,-27.487,152.984
2871,-27.5643,151.954
2872,-38.0306,145.10399999999998
2873,-38.3336,144.727
2874,-37.8155,144.963
2875,-27.5787,153.097
2876,-33.8794,151.166
2877,-33.7417,151.139
2878,-33.9414,150.988
2879,-37.8779,144.779
2880,-37.8159,144.95600000000002
2881,-33.7967,151.185
2882,-33.8663,151.209
2883,-27.4526,153.041
2884,-37.8325,144.952
2885,-34.9409,138.572
2886,-33.7538,151.24200000000002
2887,-37.8616,145.29399999999998
2888,-31.44,152.89
2889,-37.6499,144.97
2890,-33.7405,151.02700000000002
2891,-37.8354,144.97299999999998
2892,-34.889,138.614
2893,-33.7674,150.955
2894,-33.8367,151.209
2895,-33.7342,150.945
2896,-26.746,153.126
2897,-37.8142,144.94
2898,-33.9849,151.136
2899,-24.7647,152.4127
2900,-34.9265,138.594
2901,-33.8685,151.205
2902,-27.4703,153.00799999999998
2903,-27.4218,153.06799999999998
2904,-33.6069,150.82
2905,-27.4539,153.1
2906,-27.6611,152.899
2907,-28.0783,153.414
2908,-38.337,144.987
2909,-33.8667,151.21
2910,-31.0667,152.7333
2911,-37.05,143.5333
2912,-38.2011,146.8055
2913,-32.0333,116.1
2914,-37.2,143.95
2915,-37.8095,144.971
2916,-32.0729,115.908
2917,-33.8724,151.195
2918,-37.8136,144.963
2919,-37.8163,145.037
2920,-38.089,144.36700000000002
2921,-31.9559,115.857
2922,-34.927,138.60299999999998
2923,-33.0632,151.44299999999998
2924,-32.8149,117.178
2925,-13.066,142.44299999999998
2926,-33.7396,151.069
2927,-37.8222,144.93200000000002
2928,-33.2888,149.105
2929,-34.9203,138.619
2930,-27.4649,153.031
2931,-34.9117,150.60399999999998
2932,-38.0067,145.261
2933,-33.0761,151.455
2934,-34.5407,150.39
2935,-41.55,147.2167
2936,-37.9617,145.03799999999998
2937,-33.874,151.208
2938,-37.7213,144.85
2939,-12.4555,130.841
2940,-37.4333,147.75
2941,-33.7778,151.078
2942,-31.9021,115.828
2943,-33.8153,151.101
2944,-37.981,145.069
2945,-33.8628,151.108
2946,-33.8647,151.107
2947,-33.8366,151.208
2948,-37.8595,144.984
2949,-27.4856,152.994
2950,-34.0123,151.094
2951,-31.942,115.849
2952,-33.9071,151.19299999999998
2953,-27.5845,152.83100000000002
2954,-33.867,151.205
2955,-35.1014,150.6924
2956,-27.4546,153.039
2957,-33.9111,151.19899999999998
2958,-37.7795,144.946
2959,-37.5833,145.2
2960,-37.8143,144.97
2961,-37.8026,144.988
2962,-31.8885,116.768
2963,-34.9219,138.616
2964,-33.7895,151.2
2965,-27.4657,153.028
2966,-33.7803,151.129
2967,-27.6234,153.115
2968,-37.7446,145.0
2969,-27.4797,153.046
2970,-37.9867,145.035
2971,-33.7607,150.993
2972,-38.148,144.352
2973,-33.8642,151.209
2974,-31.9539,115.851
2975,-33.3923,149.092
2976,-34.9755,138.609
2977,-37.8148,144.963
2978,-37.7833,145.27200000000002
2979,-34.9262,138.592
2980,-33.8691,151.209
2981,-33.8248,151.188
2982,-31.9466,115.863
2983,-33.8686,151.208
2984,-37.8298,144.959
2985,-27.5598,151.951
2986,-34.9255,138.6
2987,-33.8662,151.209
2988,-31.9548,115.858
2989,-27.4036,153.035
2990,-37.9875,145.115
2991,-33.8388,151.209
2992,-37.757,145.062
2993,-37.8151,144.959
2994,-33.8205,151.186
2995,-26.2762,151.8292
2996,-26.3093,151.7816
2997,-37.8003,145.002
2998,-38.1555,144.312
2999,-33.9222,151.192
3000,-35.1682,149.072
3001,-34.4428,138.389
3002,-31.9688,115.893
3003,-27.3844,153.062
3004,-33.8675,151.13
3005,-27.6152,153.132
3006,-27.4877,153.042
3007,-36.3,144.9667
3008,-27.5601,151.954
3009,-12.4294,130.88299999999998
3010,-37.8172,144.965
3011,-33.846,151.041
3012,-37.8195,144.951
3013,-37.8389,144.975
3014,-33.7245,151.047
3015,-37.7886,145.149
3016,-37.783,145.166
3017,-37.8354,144.974
3018,-33.9054,151.194
3019,-31.7434,115.764
3020,-33.9394,151.19799999999998
3021,-34.0402,150.75799999999998
3022,-26.3914,146.25799999999998
3023,-33.8098,151.186
3024,-27.4546,153.03799999999998
3025,-33.8765,151.209
3026,-33.8382,151.037
3027,-34.9757,138.602
3028,-31.9171,115.815
3029,-32.964,151.623
3030,-33.8,149.9167
3031,-35.2833,149.132
3032,-33.8894,151.21200000000002
3033,-37.8136,144.972
3034,-17.3348,145.934
3035,-33.8874,151.15
3036,-31.0333,151.7167
3037,-24.9167,152.4833
3038,-33.8427,151.1936
3039,-33.0239,151.592
3040,-34.6847,138.8038
3041,-38.1662,144.3943
3042,-28.2333,153.0
3043,-33.8738,151.21
3044,-33.8724,151.20600000000002
3045,-31.85,116.0167
3046,-37.9178,147.7264
3047,-33.866,151.209
3048,-38.1885,146.0053
3049,-25.9864,152.9935
3050,-31.849,115.8076
3051,-33.9155,150.8569
3052,-27.4658,153.028
3053,-33.8649,151.208
3054,-33.9297,151.195
3055,-37.8833,145.4833
3056,-37.7333,144.9833
3057,-37.0667,143.6833
3058,-26.3833,152.6667
3059,-32.4003,151.7576
3060,-34.7084,150.0097
3061,-34.7381,150.5366
3062,-19.3171,146.739
3063,-31.9492,141.457
3064,-38.25,145.1833
3065,-27.7333,153.2833
3066,-33.8392,151.20600000000002
3067,-38.3078,146.4137
3068,-38.5,145.5
3069,-35.2728,149.131
3070,-26.6833,152.8833
3071,-27.9417,152.6237
3072,-36.3444,140.5818
3073,-34.9207,138.495
3074,-37.9941,145.4142
3075,-26.6735,153.091
3076,-33.8667,151.0333
3077,-33.8956,151.1924
3078,-37.3667,144.4
3079,-34.4366,148.7163
3080,-28.1333,152.1333
3081,-29.5435,150.5754
3082,-33.7855,151.129
3083,-33.7986,151.284
3084,-25.2112,152.3091
3085,-33.75,151.226
3086,-33.6833,151.2333
3087,-37.9333,145.4167
3088,-23.3393,150.5049
3089,-33.8155,151.187
3090,-37.5891,143.8147
3091,-33.7088,150.5937
3092,-32.1333,152.4833
3093,-32.7889,151.7354
3094,-28.65,153.2167
3095,-31.0555,153.0472
3096,-37.5536,143.7717
3097,-36.5654,145.3319
3098,-35.3363,149.165
3099,-34.3011,138.9147
3100,-31.9194,116.0398
3101,-41.1588,146.2425
3102,-37.8333,147.8667
3103,-27.6055,152.6643
3104,-37.8143,144.96
3105,-33.879,151.197
3106,-37.903,145.13
3107,-37.7323,144.958
3108,-33.7049,151.099
3109,-12.486,130.9833
3110,-33.9179,151.192
3111,-33.8632,151.208
3112,-33.293,151.4534
3113,-27.5667,152.0333
3114,-21.2908,148.8258
3115,-33.9117,151.19299999999998
3116,-18.292,143.5458
3117,-31.1333,138.3833
3118,-34.3333,146.9667
3119,-23.394,150.5039
3120,-24.35,139.4667
3121,-33.4,138.8833
3122,-31.7358,150.7484
3123,-33.5833,138.3333
3124,-38.2987,145.0967
3125,-21.0199,134.3249
3126,-33.7833,137.7
3127,-17.3784,145.3837
3128,-29.0111,153.4356
3129,-35.15,148.2333
3130,-37.7667,147.4333
3131,-34.1454,138.4115
3132,-35.2672,138.6291
3133,-17.5507,133.5407
3134,-42.8821,147.327
3135,-31.1887,152.97299999999998
3136,-36.6267,146.7254
3137,-36.8,146.4333
